Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Date
skincare,Clay Mask,36.19764790339919,44,182,5087.805764922979,Unknown,5,21,96,7,Delhivery,2.040762425190566,Supplier D,Kolkata,13,626,11,1.08506857,Pass,0.5562241586599803,Sea,Route E,737.9588273,30-01-18 16:55
cosmetics,Setting Spray,44.68178052178756,44,302,6369.174683021361,Female,27,40,52,10,Delhivery,5.254626208023017,Supplier A,Kolkata,30,481,28,38.68142936783935,Fail,7.661562531236407,Rail,Route I,331.0552105033254,30-01-18 19:57
babycare,Baby Soap,21.002489499803406,30,669,4119.938238498009,Male,29,36,57,5,UPS,2.363965758768804,Supplier B,Chennai,31,620,30,60.920141369416186,Fail,3.2334862132047,Rail,Route I,591.9103545501176,31-01-18 9:11
grooming,Deodorant Spray,55.53885582566729,100,8,5662.742432792148,Unknown,29,35,37,6,Delhivery,5.780993365836178,Supplier D,Bangalore,30,688,30,99.4661086,Pass,1.01294284764737,Rail,Route F,541.7760267115921,31-01-18 11:20
bodycare,After Shower Oil,78.99082028997927,100,600,8543.827481156968,Female,55,19,60,4,Delhivery,2.0934018845260423,Supplier D,Bangalore,14,749,12,31.903027892016752,Pass,1.7513012338724168,Rail,Route J,696.5520875716543,31-01-18 17:36
skincare,Aloe Vera Gel,16.631905135502677,1,885,5134.120427233529,Female,62,12,49,1,DHL,5.510285370573994,Supplier B,Bangalore,10,580,3,99.4661086,Pending,2.69901374236694,Sea,Route E,220.04640552675303,31-01-18 18:43
bodycare,Foot Balm,1.699976014,18,184,3507.056377659611,Male,59,25,1,4,Delhivery,8.338180981831297,Supplier D,Ahmedabad,21,292,11,58.404875727190415,Pass,1.2742745927789565,Sea,Route E,386.02339137553497,01-02-18 1:38
cosmetics,Eyeshadow Palette,45.123564379773086,32,729,5993.026816481785,Female,83,28,65,3,DHL,6.796344978387844,Supplier C,Kolkata,26,559,26,70.78144644114293,Pass,0.8076333208217362,Road,Route F,157.5613216682254,01-02-18 2:28
skincare,Brightening Toner,81.99643936990152,100,467,7857.145597685673,Non-binary,90,24,15,5,FedEx,1.736870118942051,Supplier A,Chennai,17,560,8,41.79832739971964,Pending,2.6036269122894327,Sea,Route G,424.6149144227848,01-02-18 8:35
fragrance,Musk Noir,38.40966748096703,80,765,6821.474724162808,Female,16,26,43,7,FedEx,5.845404892968242,Supplier C,Ahmedabad,17,985,2,24.460201503630493,Pending,3.09203074768923,Road,Route C,529.5642367104026,01-02-18 10:49
haircare,Volumizing Spray,37.057250759148914,29,401,4193.108141377314,Unknown,20,31,1,1,Delhivery,7.813694482231869,Supplier D,Pune,27,917,25,22.384991877227083,Fail,4.589133410603647,Road,Route A,725.1572926058146,01-02-18 21:57
cosmetics,BB Cream,64.40002316961774,31,8,5416.711516264243,Female,43,32,52,6,UPS,6.603273334709165,Supplier A,Pune,25,742,22,49.04083284034927,Pass,1.1806798559926153,Air,Route J,743.1595699266336,01-02-18 22:29
skincare,Aloe Vera Gel,93.35715086723089,84,715,8362.122818263042,Male,13,33,77,8,Blue Dart,8.143474176047842,Supplier A,Pune,24,202,3,24.496184241493523,Pending,3.8335955031609634,Rail,Route J,427.9624761090637,02-02-18 2:10
nailcare,Cuticle Oil,51.58479431037145,68,737,4766.872452217944,Male,12,23,32,6,DHL,4.967246614664347,Supplier E,Chennai,14,908,1,62.88414520260835,Fail,3.8675761383684772,Air,Route B,842.8686724267338,02-02-18 3:35
skincare,Brightening Toner,45.811975307702376,44,893,6098.230872680226,Female,25,32,57,7,UPS,4.057125404036516,Supplier C,Hyderabad,25,874,22,1.08506857,Fail,7.235196907867466,Road,Route B,141.29433675413406,02-02-18 21:52
nailcare,Top Coat,15.819158628514964,41,49,1139.8198592812769,Non-binary,11,32,39,8,Blue Dart,3.9606440169684,Supplier C,Hyderabad,24,581,16,58.92794364904916,Fail,2.3529876181631835,Air,Route F,531.5647689765914,03-02-18 3:08
babycare,Baby Lotion,69.58505928971735,55,339,5484.372504751667,Female,66,14,49,5,DHL,8.129367867526533,Supplier E,Chennai,10,802,9,51.42906020968657,Pass,1.3762110004998427,Rail,Route J,357.96159994431594,03-02-18 8:46
fragrance,Citrus Body Spray,28.82880730866981,18,382,9083.995960142143,Non-binary,50,26,44,7,FedEx,8.950570274884633,Supplier E,Bangalore,18,264,15,71.51528115891715,Pass,1.3306190280795291,Road,Route A,761.9973769693836,03-02-18 9:26
healthcare,Immune Booster,24.45325367511545,11,732,4859.665439638549,Unknown,0,36,20,5,UPS,5.133340130112474,Supplier C,Kolkata,32,239,30,42.11436804971087,Pass,0.6662904479079605,Rail,Route J,491.6601272456869,03-02-18 9:43
cosmetics,Compact Powder,39.76981535,68,996,8547.337015730194,Unknown,84,28,46,2,FedEx,5.683072186400199,Supplier C,Kolkata,24,550,19,50.70825157212399,Pending,2.941504070069308,Rail,Route D,389.5997928912631,03-02-18 9:51
fragrance,Musk Noir,46.64161055681716,67,353,7637.452123275018,Female,44,18,85,4,DHL,7.353591017817541,Supplier C,Bangalore,14,522,7,73.56677075074737,Fail,9.428026740797502,Sea,Route H,990.0110104867651,03-02-18 13:19
fragrance,Musk Noir,1.699976014,1,384,7344.742298348257,Unknown,21,30,41,3,DHL,1.013486566,Supplier A,Pune,28,863,26,1.08506857,Pass,1.414925049382431,Air,Route A,597.1002048,03-02-18 13:28
babycare,Infant Oil,4.745419806,88,434,3522.934868432274,Male,88,29,29,6,FedEx,2.315887844020387,Supplier A,Delhi,19,639,7,16.019802545077205,Fail,5.524267832311602,Air,Route J,248.72007419233623,03-02-18 17:36
bodycare,Lavender Lotion,65.12705290439737,18,736,5250.681943746616,Non-binary,60,37,36,5,Blue Dart,5.627800235105151,Supplier B,Kolkata,30,217,14,82.48833632469788,Pending,3.066569159094128,Road,Route H,499.4681958604015,03-02-18 22:20
babycare,Baby Wipes,1.699976014,81,693,5126.774676,Unknown,47,29,23,10,DHL,5.163301829494381,Supplier B,Bangalore,19,337,1,68.34886620144567,Pass,1.6292815190925725,Air,Route B,494.4491834631567,04-02-18 6:03
bodycare,Coconut Body Butter,61.24792357589736,90,129,1202.5103242984778,Female,42,31,25,10,DHL,3.879039771848285,Supplier C,Mumbai,20,104,17,62.32733205472888,Pending,3.637823740819548,Rail,Route F,792.1779099043029,04-02-18 6:05
bodycare,Hand Cream,55.93348317481619,15,693,9058.522278391978,Male,88,41,96,8,Blue Dart,5.832816384797713,Supplier D,Ahmedabad,31,673,30,79.81800646876687,Pending,2.5896957092753055,Road,Route E,477.98294366646377,04-02-18 10:10
babycare,Tear-Free Shampoo,91.22131054481608,47,825,1061.618523,Non-binary,20,20,37,4,Blue Dart,2.6637002137935983,Supplier E,Bangalore,16,985,14,42.29137766607938,Pass,1.9816109161194508,Road,Route C,186.7695191016423,04-02-18 23:44
wellness,Essential Oil Set,1.699976014,100,613,5425.198904,Male,21,25,54,7,Blue Dart,7.287311881651137,Supplier A,Kolkata,18,916,17,82.14409751818854,Pass,1.5752259306640526,Road,Route I,431.86654555284434,05-02-18 5:20
babycare,Baby Powder,77.90392722,65,672,7386.363944,Male,15,36,26,9,Blue Dart,8.63033887,Supplier D,Delhi,27,450,26,58.89068577,Fail,6.697123064880343,Air,Route G,778.8642414,05-02-18 7:47
haircare,Hair Repair Oil,73.26229371179605,40,716,4521.815796469465,Unknown,100,25,92,5,DHL,4.707639244453272,Supplier E,Mumbai,18,564,12,90.50709833791664,Fail,3.8845541492965734,Road,Route H,426.2468202218252,05-02-18 10:47
grooming,Beard Oil,36.77506156,54,471,6591.382258583019,Unknown,7,21,40,4,DHL,3.832824138192664,Supplier A,Kolkata,16,515,13,71.11058747810706,Pass,0.8280445478212654,Road,Route B,436.06643900171554,05-02-18 22:04
cosmetics,Setting Spray,66.76897588357437,47,667,3653.059934968476,Unknown,39,35,75,10,FedEx,5.331791320222516,Supplier C,Mumbai,24,655,21,36.87896814268436,Pending,3.22276716743884,Air,Route A,659.5263876827316,06-02-18 1:27
babycare,Gentle Moisturizer,25.273385518680566,64,522,9866.465458,Non-binary,44,22,46,7,Blue Dart,4.154273184662793,Supplier D,Pune,13,657,11,48.37677513636599,Fail,3.015909093598588,Sea,Route B,938.9770081739327,06-02-18 9:33
haircare,Volumizing Spray,89.10436729,99,618,2048.2901,Unknown,73,39,80,10,Blue Dart,8.381615625,Supplier C,Hyderabad,24,589,22,33.80863651,Fail,6.578484288059081,Air,Route A,465.457006,06-02-18 15:40
nailcare,Nail Strengthener,98.11325082,11,505,1061.618523,Non-binary,61,20,2,7,UPS,9.034818381909814,Supplier E,Ahmedabad,12,465,9,1.08506857,Pass,1.981396345559711,Rail,Route C,997.4134501,07-02-18 13:24
babycare,Baby Bubble Bath,47.47538963775185,41,172,5431.292218853341,Male,94,21,24,4,FedEx,5.7834182544951815,Supplier C,Kolkata,13,158,9,32.964207006816466,Fail,5.409691307725778,Sea,Route J,961.0043065632714,07-02-18 16:44
nailcare,Nail Hardener,48.43864689394388,39,473,3866.741803370771,Male,0,27,17,5,Delhivery,9.929816245,Supplier D,Chennai,21,391,21,1.08506857,Pass,1.4585655851647001,Rail,Route F,533.2540789996225,08-02-18 1:13
nailcare,Cuticle Oil,34.77579071214173,40,494,5381.945082691333,Female,0,39,47,8,Delhivery,4.906997880078215,Supplier C,Bangalore,31,283,28,30.5814156876696,Fail,2.4998708456066887,Air,Route D,426.603792676509,08-02-18 16:34
skincare,Sunscreen SPF 50,27.648121923781627,62,573,6267.910327385715,Female,28,37,50,7,Delhivery,1.9379869144035893,Supplier A,Hyderabad,30,495,12,52.42516120389692,Fail,7.510759251643215,Sea,Route C,626.2995223250595,09-02-18 4:33
wellness,Detox Tea,27.794050656520074,98,170,9387.641696556248,Male,100,28,58,7,FedEx,9.929816245,Supplier E,Chennai,20,241,18,48.635910668101054,Pending,2.3444435102379844,Sea,Route H,531.5846439620211,09-02-18 6:02
wellness,Sleep Spray,1.699976014,60,333,9866.465458,Non-binary,73,20,57,7,Blue Dart,2.181209522977894,Supplier A,Delhi,11,798,3,87.28812899476463,Fail,3.747960809027124,Air,Route E,376.6597004883178,09-02-18 11:47
fragrance,Woody Eau de Parfum,99.17132864,31,996,6401.120758308259,Male,81,35,34,10,DHL,1.013486566,Supplier D,Mumbai,24,324,9,35.45640168872328,Pass,0.7498907594464719,Road,Route A,842.0283542,09-02-18 16:43
grooming,Deodorant Spray,99.17132864,66,131,5847.824151847757,Male,37,27,64,5,Delhivery,4.608662520128863,Supplier B,Mumbai,19,477,6,69.91451075830415,Fail,5.59404775955505,Sea,Route G,875.3997914,09-02-18 19:58
cosmetics,Setting Spray,48.79678612586727,40,8,5716.437098807676,Unknown,25,26,44,7,DHL,1.013486566,Supplier D,Pune,17,234,14,40.12540254418977,Pending,2.836765226542888,Rail,Route B,314.2678611,10-02-18 2:31
grooming,Deodorant Spray,23.10055635264509,66,629,1817.296668165388,Male,20,32,96,5,Delhivery,7.727243988701137,Supplier B,Hyderabad,27,879,26,75.81940792220738,Pass,1.2602897818753338,Rail,Route F,802.7202367,10-02-18 2:34
skincare,Hyaluronic Acid Serum,49.15698701325762,99,369,7203.8715956825545,Unknown,0,33,13,4,FedEx,6.329777041162974,Supplier C,Kolkata,28,601,16,88.62206808,Pass,1.6222320574553935,Road,Route D,103.916248,10-02-18 4:27
skincare,Vitamin C Serum,44.45877942109156,80,94,7163.226505,Unknown,52,24,59,5,Blue Dart,9.443409633530091,Supplier D,Mumbai,19,985,1,48.61822170954394,Fail,2.416524785929931,Air,Route I,456.88031319797335,10-02-18 13:48
haircare,Hair Mousse,1.699976014,1,8,5486.075593,Female,43,38,48,6,Blue Dart,6.785064892844516,Supplier B,Chennai,32,384,29,74.90099559,Fail,2.242490349646226,Air,Route D,144.8294456904527,10-02-18 18:29
nailcare,Nail Strengthener,82.76303843467535,86,354,8270.397426728638,Female,65,25,36,6,FedEx,5.0640273437603565,Supplier D,Delhi,18,290,17,96.63447590306478,Pending,3.029008386643553,Air,Route E,567.0420485,11-02-18 1:15
haircare,Leave-In Conditioner,70.00951097,31,585,5585.8895934395005,Non-binary,35,34,52,10,DHL,1.5902520854967652,Supplier B,Pune,24,546,19,27.246493642966897,Pass,0.95836418396764,Road,Route E,471.7988083381209,11-02-18 11:22
cosmetics,Eyeliner Pen,1.699976014,63,436,6309.644478313711,Non-binary,51,31,24,1,UPS,3.793969371329462,Supplier E,Kolkata,30,579,9,70.56278971624577,Fail,6.561513726310156,Road,Route F,103.916248,11-02-18 14:28
haircare,Argan Oil Shampoo,1.699976014,40,374,6165.165601708439,Male,30,38,25,6,Blue Dart,9.929816245,Supplier D,Mumbai,33,326,30,18.598191157569502,Pass,1.1034214793661337,Road,Route B,485.52685390880055,11-02-18 16:19
healthcare,Pain Relief Gel,15.408953197128618,1,483,6538.965306659845,Non-binary,0,27,63,8,DHL,1.888014374002965,Supplier D,Mumbai,19,817,16,34.86805635961655,Pass,0.6899659046045508,Sea,Route G,419.00402784824473,11-02-18 20:01
wellness,Yoga Mat Cleaner,42.43197178,100,565,6818.192941486168,Unknown,0,23,63,2,Blue Dart,2.531727451608264,Supplier C,Delhi,21,669,7,35.405396060524986,Pass,1.2698161339258685,Sea,Route C,106.7763254770453,12-02-18 5:59
babycare,Baby Wipes,80.10038730928528,100,651,6007.475785,Unknown,51,25,43,4,UPS,1.91037682391964,Supplier D,Mumbai,19,855,16,99.4661086,Pending,2.466060504986933,Rail,Route A,258.61917850164065,12-02-18 9:18
grooming,Body Mist for Men,43.23695506953422,1,581,5688.727269430115,Unknown,60,22,38,8,UPS,3.002396050501286,Supplier C,Mumbai,14,904,1,34.954043019534204,Pass,1.380508591161533,Sea,Route E,987.8042723,12-02-18 13:43
haircare,Hair Growth Serum,34.77288940753384,55,869,3087.568171183113,Female,85,22,42,5,Delhivery,7.527997000870798,Supplier A,Mumbai,17,842,14,90.21044768688095,Fail,3.534026842718632,Rail,Route G,619.8829668795199,13-02-18 4:14
healthcare,Digestive Enzyme,6.228890512956951,51,530,1861.7121863467903,Female,75,38,75,7,DHL,5.886644167528083,Supplier C,Pune,28,767,1,61.95617374355224,Fail,5.079971109587119,Road,Route F,155.89824881060804,13-02-18 4:44
bodycare,Coconut Body Butter,12.05916311703161,13,539,4637.423465068396,Unknown,77,40,55,10,UPS,5.768059930050423,Supplier C,Pune,29,539,26,25.14679141344116,Pending,2.7586304563799278,Rail,Route J,997.4134501,13-02-18 6:02
healthcare,Vitamin D Capsules,30.61955680466672,62,592,8978.212454758455,Non-binary,0,39,37,10,UPS,7.001148995495581,Supplier D,Hyderabad,30,123,5,99.4661086,Pass,0.8383324539923362,Rail,Route I,326.10831124682784,13-02-18 17:43
fragrance,Citrus Body Spray,37.62877365200672,22,45,8964.494555898713,Male,85,26,28,7,FedEx,4.800469484924613,Supplier B,Chennai,20,845,5,69.50676256785687,Pass,0.847398252807279,Rail,Route D,167.7481419309127,14-02-18 7:17
skincare,Eye Cream,50.77348867993717,29,488,3195.516122731519,Unknown,24,32,7,3,FedEx,9.929816245,Supplier B,Delhi,30,104,28,56.43201549555427,Pass,1.2863298273809793,Air,Route H,103.916248,14-02-18 16:43
nailcare,Nail Hardener,76.71638835189268,93,394,7318.235525,Unknown,100,35,54,5,FedEx,2.2389349879427227,Supplier C,Bangalore,30,841,20,20.027262886758727,Pass,1.0103177499127993,Rail,Route G,308.9098470964872,15-02-18 2:13
cosmetics,Setting Spray,50.04701793066564,71,574,7219.159251838659,Unknown,42,27,90,10,UPS,2.071911318,Supplier C,Ahmedabad,18,104,8,28.60001038480412,Pass,1.3838038924309146,Air,Route C,391.6188273250658,15-02-18 19:37
healthcare,Multivitamin Tablets,65.58263346856347,72,917,4970.559239556742,Female,51,21,61,5,FedEx,1.6108182037016574,Supplier D,Chennai,16,493,16,99.4661086,Fail,9.12625134165543,Sea,Route I,229.5181538399092,16-02-18 6:26
cosmetics,Highlighter Stick,60.07984949186865,15,530,6050.618345197684,Male,0,13,58,4,FedEx,6.380857149819125,Supplier B,Delhi,10,704,8,29.44962158808272,Pass,1.9047754496557487,Air,Route F,541.8202349368152,16-02-18 23:00
wellness,Protein Shake,32.338163078466565,89,397,8740.479758053394,Male,44,32,70,3,DHL,9.477420447082354,Supplier C,Chennai,30,113,1,74.28246511111361,Pass,1.8034497402205822,Rail,Route A,741.2421760207109,16-02-18 23:57
haircare,Leave-In Conditioner,99.17132864,89,505,8780.372732219545,Unknown,0,23,36,4,UPS,7.503430923044533,Supplier D,Hyderabad,18,560,4,99.4661086,Pending,2.26466614118765,Rail,Route D,578.0635672019972,17-02-18 20:32
grooming,Aftershave Lotion,36.02673142939405,75,127,6253.2593592428775,Non-binary,56,30,23,6,FedEx,8.023499188418258,Supplier D,Mumbai,22,279,4,30.45973099913024,Pending,3.228700330811943,Air,Route J,535.4202177504784,18-02-18 1:40
cosmetics,Matte Lipstick,88.65220538416713,56,486,1061.618523,Unknown,56,23,25,3,Blue Dart,2.3610370277107178,Supplier A,Mumbai,18,495,5,47.57302443047923,Pending,3.3498657614271177,Rail,Route C,896.3371818,18-02-18 9:56
fragrance,Floral Perfume,55.55180979057702,32,151,3238.201895,Non-binary,42,24,46,6,DHL,8.924102875315649,Supplier D,Ahmedabad,17,917,15,81.88865362888343,Pass,0.9859169316121787,Sea,Route D,137.83733404682135,18-02-18 21:40
bodycare,Shea Butter Lotion,64.67477936373054,32,206,2891.881138961528,Unknown,60,28,42,4,DHL,4.095426956104123,Supplier D,Hyderabad,22,246,7,26.13798383953572,Pending,2.1975385643371252,Sea,Route J,525.0827392,18-02-18 22:54
fragrance,Vanilla Essence,39.83974902910257,28,471,7525.787223397997,Female,72,23,83,7,Blue Dart,9.929816245,Supplier B,Bangalore,15,621,14,53.54518225658909,Pending,3.3471955008157783,Road,Route J,420.3484357950058,19-02-18 1:26
babycare,Baby Bubble Bath,18.004422126289548,27,595,2750.354669512055,Male,49,31,38,1,DHL,5.091376590680979,Supplier A,Hyderabad,30,104,11,78.82485674209853,Fail,7.414868660660081,Rail,Route B,997.4134501,19-02-18 2:18
grooming,Beard Shampoo,34.19973805594433,77,785,9590.680659610793,Male,11,15,54,3,DHL,5.553440823909432,Supplier C,Delhi,12,545,11,79.13480682698307,Fail,9.504574398982246,Air,Route G,368.1730510903395,19-02-18 8:45
wellness,Aromatherapy Candle,15.349462081112996,31,387,9166.264616,Non-binary,48,38,56,6,DHL,9.218009665979492,Supplier B,Chennai,30,563,27,41.70748176080295,Pending,3.9686484527948247,Road,Route I,103.916248,19-02-18 9:31
nailcare,Nail Strengthener,46.26960757397747,68,922,7930.040988849319,Male,36,35,89,5,UPS,4.9159658505894805,Supplier B,Ahmedabad,31,197,30,74.34152340217813,Pass,0.5309964432279874,Sea,Route B,760.1965049059347,19-02-18 17:05
haircare,Hair Growth Serum,58.27518217,55,373,2438.758998265528,Non-binary,28,38,68,4,Blue Dart,7.352466109816597,Supplier C,Chennai,33,182,30,69.48127372803351,Pass,1.1013420278552095,Sea,Route G,161.37757467267596,19-02-18 22:30
fragrance,Citrus Body Spray,99.17132864,62,567,1607.249834824458,Non-binary,13,31,56,9,Delhivery,8.464736235475854,Supplier B,Chennai,20,754,19,22.98538582534638,Pending,3.0424883286871145,Road,Route C,552.0722654345683,19-02-18 23:22
bodycare,Foot Balm,56.01408728470416,62,865,1565.0191695675285,Non-binary,1,39,40,8,FedEx,1.843569361763758,Supplier A,Delhi,30,497,22,67.60844856,Pass,1.8890806073745356,Sea,Route G,395.6874928545691,20-02-18 1:39
nailcare,Nail Buffer,51.66047376647165,45,693,1082.8239933874493,Non-binary,30,35,19,10,Delhivery,1.013486566,Supplier B,Delhi,26,838,16,13.331324967774997,Pass,1.2435049999534626,Road,Route J,535.9653733059649,20-02-18 4:10
grooming,Beard Oil,1.699976014,1,352,4570.462553536656,Non-binary,54,25,65,9,UPS,5.711998135845197,Supplier B,Ahmedabad,15,509,14,44.91150452689418,Pass,1.701819443162956,Road,Route C,997.4134501,20-02-18 4:36
cosmetics,Lip Gloss,47.45284696353372,58,572,2184.507580078437,Male,71,22,1,4,FedEx,6.470714245820097,Supplier A,Chennai,17,427,14,1.08506857,Pending,3.52121987755047,Air,Route I,275.37581757109376,20-02-18 18:59
fragrance,Rose Oud,16.916996914881814,56,504,7249.994054252314,Female,57,35,45,1,DHL,2.469781668162528,Supplier D,Chennai,32,554,30,92.54234280941012,Pending,3.7378400419840014,Air,Route F,523.5180874727021,20-02-18 19:59
wellness,Green Tea Pack,1.699976014,1,715,2261.4014922414626,Non-binary,86,29,81,5,FedEx,4.159777606715065,Supplier D,Pune,23,414,17,37.42290292816956,Pending,3.7807381806484543,Rail,Route C,482.3726970311112,21-02-18 3:22
bodycare,Lavender Lotion,6.623041122042039,1,302,6908.956314251524,Female,66,15,96,6,UPS,1.013486566,Supplier D,Chennai,9,484,1,44.11928977108154,Pass,1.7032414621844716,Sea,Route C,810.1553768537385,21-02-18 7:25
babycare,Baby Shampoo,47.24901824464306,82,614,3272.140695691954,Male,40,23,5,5,Delhivery,6.173478391594179,Supplier E,Ahmedabad,16,653,12,40.96408316849616,Pending,2.564276504413365,Sea,Route I,695.0397328779194,21-02-18 12:52
bodycare,Exfoliating Soap,38.09930446251808,3,314,6052.176664664567,Female,9,12,31,7,DHL,9.634529600560084,Supplier C,Chennai,5,154,1,52.01093367,Fail,8.10362496522422,Sea,Route I,670.3673873792652,21-02-18 23:36
